,review_cleaned
7652,well movie turn lot better expected. not boring not unoriginal. really not silly romantic comedy. situations characters put unusual course still talking movie main characters indeed plausible. donald course exaggeration pawn movie means prove something. ending not one ridiculously happy always moral containing pieces crap usually see movies genre. genuinely liked hard please comes particular genre movies. worth watch. besides better directed movies story line always stands characters stand. not experience miraculous change love not revealed like holly god given artifact yada yada. end actually see going movie makes feel something may even learn thing two. not usual hope producing tissue moistening idiocy. good movie not consolation prize teary women around world.
7161,rating merely fun factor assumes decided liked slaughter high even watching. yes typical revenge several years dirty prank story not like stuff pull ?! could not predicted bathtub scene million years.ok maybe could cynical say movie offers nothing new. well not pretend. sort flick characters scream probably watched contributed rules survive horror movie. not like watch people suffer things? obviously got sort reactionary undertone people get punished championed. still got love stuff! apologies don mclean jester not sing king queen!
34991,deep sea stunning insight underwater world opportunity view first hand.from opening sequence wave rushes towards audience momentarily engulfing us ocean filmmakers make full use imax format. jelly fish field appears fill whole theatre shark powers towards us predators pounce behind rocks devour prey. beautifully captured sea feast eyes.our ears hand not given treatment. film narrated hollywood stars jonny depp kate winslet. sound ridiculous positively spoils enjoyment visuals. depp sounds slightly bored whilst winslet sounds reading bedtime story village idiot. shocked actress status could pitched performance wrongly. script fairly silly contains little depth. soundtrack filled strange unrealistic sound effects assume meant funny fact detract attention material allowed speak. danny elfman provided excellent score gives plenty impact ups downs life sea allowed play without silly bubble sounds crayfish footfalls pepper film.the film technical marvel childish script annoying narration misplaced sound effects not taken seriously.
3799,hard find film coasts still pervasive mythology senator joe mccarthy political demon king. boyle joe gives compelling historically inaccurate portrayal wisconsin senator caricature mccarthy many take real one. meredith wily army lawyer joseph welch outsmarted mccarthy army hearings good always.in fact mccarthy cohn quite right worrying appalling security situation army army hearings became enmeshed smokescreen used army deflect investigation away security failings committee investigating counter charging mccarthy cohn trying get favours staffer david schine whilst service.the film self satisfied agenda driven polemic based pervasive myths passed truth many people decades red scare essentially phony mccarthy huac etc always blasting away wrong targets lying career ruining publicity hounds trampling constitutional rights startled innocent liberals accused security risks communists.people know little matter still feel confident repeating misinformation mccarthy red scare day clooney murrow hagiography example. misinformation pervasive wonder people swallowed. recent obit budd schulberg serious left wing uk newspaper guardian headlined hollywood writer named names mccarthy perpetuating lie mccarthy investigated hollywood head huac truth mccarthy never even member huac little interest politics hollywood types investigations confined almost exclusively arms us government.the mythology red scare baseless completely exploded recently opened soviet us government documents anything mccarthy co underestimated sheer scale soviet fellow traveller infiltration us decades public misinformation period hard correct.one day maybe really brave hollywood soul make movie telling truth many american men women clandestinely aided mass murderer stalin worked impose vicious system government western world giving accurate account maybe joe mccarthy career not hold breath. till mythical drunken lying scoundrel popular imagination familiar media .... tail gunner joe.
39898,prepare meet messiah call masten thrust. male role models become increasingly difficult find today overexposed society. every day apparent role model forced tearfully apologize youthful indiscretion innocently gets youngsters drunk ranch. last dinosaur story last great hunt masten thrust old grizzled big game hunter serves role model supreme. despite haggard features bulbous nose females including joan van ark attracted like meatloaf cheesy lyrics. thrust openly sexist makes apologies elaborate lifestyle includes red kerchief private jet working fireplace.thrust embarks mission find hunt last dinosaur earth ironically rich full life truly last dinosaur. despite propensity yelling everyone presence employees lady friends unwaveringly loyal. may act though perpetually drunk make mistake calls woulding dong woulding dong .not denied ballad thrust song shamelessly praises manliness. sampling lyrics includes men ever done done even dreamed dreamed men even tried tried men failed prevailed world holds nothing new store things startle bore men ever lived lived even walked walked. even bmtg banned artist clay aiken could belt lyrics become rump kicking machine.thrust crew scientists strap polar borer wearing mini bike helmets though thrust affords luxury red kerchief around neck. giant human filled drill bit digs earth ice come popping lagoon. dinosaurs air land soon descend upon scientists forcing thrust crew run lives. narrowly escaping charging dino masten lays back blasts hearty laugh not much celebrate life acknowledge game afoot .soon little surprise see slightly hunched cavemen sneaking peeks visitors. thrust not content simply killing dinosaur decides make mission bag cave broad. throughout movie lone rex contradicts belief dinosaurs brain size peanut. despite enormous size local rex able sidle next victims virtually unnoticed. element surprise rex simply crushes scientist two loots campsite. every often bloated cagily faced thrust seen yelling someone shooting something flirting primitive j lo manly fashion.thrust like james tiberius kirk not addiction love also comes making complicated weapons using limited natural resources short period time. thrust remaining crew members construct highly accurate catapult flings large boulder skull cunning rex. upon realizing even masten thrust not top addition trophy case thrust decides stay prehistoric surroundings. ever dwindling crew leaves thrust live days lovely although bit gamely cavewoman introduce personal collection stds. brief synopsis movie complicated rich bmtg tradition takes several viewings absorb message realize masten thrust answer. press conference complete yelling thrust mumbling reporters introduction great bunta classic moment. also look body resembling dead ricky schroeder lying logs powerful use someone called woulding dong cinematic history.
9192,not laughed hard movie really long time. garbage hollywood putting lately drives wall! one definetely fresh witty. look demographic figures ratings women voted! not want ruin movie sure every guy saw ran computers rate gave poor score? movie puts men place. women vote movie actual humor value not damaging men ... could easily rated movie!
32716,initial thought concept show seemed joke gag stan lee amusement. expected nothing sleazy animated version barb wire low production values much like short pieces crap see adult swim short term amusement never taken seriously. boy wrong ! stripperella even better production values similar marvel toons. animation good seems taken series seriously given full effort make professional production possible.the humor good sexy suggestive sleazy side. similar not exactly like simpsons style. may encounter clich lot predictable humor still fun nevertheless. running today would surely see regularly. surprisingly one better toons ever made.
32122,may not regarded review film comment film saw youngster. remember coming home evening full wonder seen. tried retell parents part story listened without understanding well strange two kids stranded island fall love grow together son. must guessed referring blue lagoon kept bewitched bewildered years almost wonder full anxiety disgust prevented film available cassette dvd whatever. spent lifetime chasing opportunity get hold one day nobody knows anything. waste indeed! sorry english not technical scientific mother tongue spanish. best make understood. thank name juan writing uruguay s.america.
31628,think movie reasonbaly good. kinda weird olsen twins boyfriends. enjoyed alot little kids full house. anyway casting good movie somewhat funny. kind got mixed switching places names. kind older version takes two.
16817,usually comment movies like figuring everyone taste want make exception. premise movie somehow seems get lost shuffle two self centered adults perfect right go las vegas get drunk get married inflict incalculable suffering upon respective broods children. even allowing culturally sanctioned inebriation neither courage sense responsibility wake next morning undo set motion. love important not? hell everybody else. whether not things work end really not point fact quite irrelevant. point disrespect others especially young persons especially position dependency made light thereby reinforced movie. far innocuous behaviors parents could performed would brought army social workers heads heartbeat.
34572,premise movie simple script elderly muslim gets teenage son drive similarly elderly station wagon france haj mecca saudi arabia fulfill holy muslim obligation dies. father clearly devoutly religious son unimpressed accepts obligation father rather religion would rather non muslim girlfriend. father stubborn lot things son not understand petulance device maintains drama although often rather irksome. however like good road movie oddball characters encountered along way example woman backroad croatia upon asked directions belgrade simply gets backseat points hand uttering one word assume place not find map. bulgaria another man ask directions confirms speak french provides extensive commentary bulgarian. also occasional humor one country son tires eating egg sandwiches wants meat given goat unfortunately perhaps fortunately viewer runs away father perform muslim slaughterman ritual. eventually make mecca muslim equivalent vatican much grander scale. westerners bizarre fascinating. movie not sophisticated charming way kind national geographic soul.
11342,first warning.i recently saw movie dvd universal hitchcock collection series. source print looks immaculate condition image bit soft suggesting might second generation copy straight video. framing far tight compositions terrible. even title movie cropped. gather imdb reviews much better version available.mr mrs smith footnote hitchcock career.in lengthy interviews francois truffaut sixties hitchcock gave comprehensive overview whole body work could say picture favour carole lombard not understand characters photographed norman krasna screenplay.in truth not much needs said.it screwball comedy mould happened one night girl friday philapdelphia story. carole lombard typically feisty wife learns marriage technically invalid falls husband flimsiest pretexts spends picture adorably unreasonable.robert montgomery well enough put upon husband hard not lose patience. long end movie audience saying dump silly cow not worth. gene raymond plays best friend becomes engaged. supposed courtly old family southerner although not obvious accent really becomes apparent drunk scene otherwise plays well. honourable generous teetotal gentleman course bullied patronised robert montgomery made butt many jokes although not badly treated similar ralph bellamy character girl friday.this movie feels like made people knew screwball comedies reputation not actually seen one. example good screwball comedy strong central idea number going comic threads continually intertwine overlap. comedy elements strung like beads necklace. screwball comedy numbers.it direction. typically comedies race along ever increasing pace rises near hysteria end. hitchcock not get. direction somewhat lethargic picture becomes stately succession scenes seem slightly written nourished slightly long. never particularly good director actors lets cast get. ok.hitchcock good sense humour frequently used thrillers feel comedy genre. later trouble harry also misfire similar reasons movie least involved picture. going motions.all people connected movie good solid professionals not especially bad. feels bit derivative familiar long ultimately rather flat.mr mrs smith one carole lombard fans hitchcock completists.
18902,interesting idea involving alternative dimension inside hospital. recalled stephen kings langoliers kingdom hospital old twilight zone episodes. atmospherically strong set great. also clever time loop moments always head melt appeal. story plenty vague references led believe ensuing weirdness time slips ghosts weird bat winged demon rather silly heavy metal attired ghoul thing would explained. dark floors severely let. based viewing movie gives explanation behind events. whilst ambiguity always expected welcome kind films. dark floors took new heights vagueness. not expect things wrapped pretty ribbon neither left feeling huh? ..? ... dose? maybe hit chapter skip mistake? dark floors left deeply unsatisfying suspicion dream shame last reel much board enjoying movie.
28569,one hilarious diamond rough. acting plot not impressive lines keep coming. catches lot flack seems first glance like well bad movie kooky not help amused. spastic lightening quick dialog quirky characters keep going ... especially fond sharon canuck shrooms eh? however one really stole show richard little brother andrew ira heiden high pitched whining somehow endearing. whole movie rocked.
44563,cooking competition show americanized. not going japanese version.the show great. could care less cooking show entertaining watch ... intensity put dishes chef goofy chairman. truly good way spend time watching tv. could critique show guests like marc ecko judge ... ... meh. entertaining enough watch generally winner deserves prize. oh yeah bitter john besh not new iron chef ... ala cuisine!
3693,like first one team jackass back try kill whatever manner see fit.either fitting tractor tyre rolling slope.or getting deliberately smashed bull.or something even worse.the first one crazy describe it.it also really hard laughing film.but one completely nuts. got even dangerous stunts even harder laughs.so think watching dumb idiots getting killed going funniest thing week.so borat comes shall laugh.
17036,boy girl chased local warrior boy killed accident warriors father whoever. travel nature africa ruff areas.the acting movie not good except elephant kid. good adventure not censored blood flesh nudity lighten movie bit .i give movie picture african nature action.
21456,minute documentary bu uel made early one spain poorest regions opinion one weakest films. first let admit years later spain much richer say fully admit wealth bring problems like excessive individualism consumerism though wealth far better condition extreme poverty portrayed. poverty receded spain not exactly sort socialism bu uel favored western european style capitalism. one shocking things movie one scene narrator chides school children taught value pi. teaching math poor people horror !. bu uel shortsightedness glaring not realizing access latest knowledge technology help poor overcome situation. proposing? children taught exactly school? not bu uel understand lack modern technology made poor comparison people?
17280,well must say initially found short quite average watched nearly times since constantly shown ifc developed enjoyment simple plot elements reality situations presented. sofia coppola contributes solid addition category.
35764,series would lot better done one simple thing made ian mcshane code name diamond head instead code name tree. diamond head character needs someone could handle role lovable rogue mcshane proved could lovejoy series. roy thinnes actual diamond head really role. mcshane not really good bad guy tree. france nuyen character tso tsing not seem make mind whether hapless victim tough ready fight woman. really earned pay end play role diamond head lover. viewing episode two ended not caring happened anyone. tree gives us lot hate diamond head gives us nothing like. unfortunately spy genre not quite.
40337,lina mclaidlaw bright solitary young women falls unexpectedly love johnnie aysgarth highly eligible bachelor penchant losing money. get married almost lina subjected johnnie addiction lying gambling getting debt. despite flaws unable resist charming manner starts suspect may harbouring murderous thoughts toward ... good movie well made attractive cast good script possibly single lousiest ending movie history. okay maybe going far not much. lots films change ending book great expectations shining etc last two scenes one not manage horribly lame also render entire preceding plot completely meaningless. story woman whose husband driven greed moral lacking knows kill. end francis iles anthony berkeley book fact attempting murder. reason not studio forced hitch reshoot ending one first examples godawful process preview audience testing. hitch canny told third film hollywood knowing played game sooner later would gain creative control films evinced masterpieces fifties. still leaves us turkey ending. great shame really good movie intriguing theme anyone really know husband wife well? script excellent many guard moments lina father dies johnnie assumes crying finely judged performance grant never played villain fine photography throughout culminating famous glass milk shot. fontaine won oscar performance although personally prefer confusion vulnerability earlier victimised wife role rebecca. would like rate movie higher really not forgive ending happens movies made money not love guess curiously theme film. look fast hitchcock cameo man posting letter.
36242,british heritage film industry control. nothing wrong filming classic novels must filmed talentless nobodies? film rips guts orwell tough novel turning harmless fluffy romantic comedy. aspidistra may not orwell best work one reads forget superb depiction poverty. orwell emphasises not cold hunger humiliation poor. novel london bleak grey cold heartless city comstock prays blasted away squadron bombers. film irons anything might way disturbing creates instead jolly nostalgic trip charming london everything lit shafts golden sunlight even slums lambeth picturesque filled freshly scrubbed urchins happy prostitutes. comstock poems sharp wind sweeping across rubbish strewn streets seem completely place chocolate box world. worst script relentless bonhomie ancient jokes clunking dialogue. frustrating richard e. grant perfect person play gordon comstock film packed great actors. nothing. film made angry! britain literary history something proud richness complexity power. ? employ bland nobodies turn soft centred anodyne pap people want feel getting culture drink horlicks quietly doze.
18572,not seen van damme flick pleasantly surprised still looking older tougher kind like sly becomes rugged age. good flick prompted take look van damme movies missed last ten years. would like see good director put van damme big screen good plot. van damme still moves amaze audiences last movie viewed van damme legionnaire good flick well. addition looked van damme early fighting history amazement realized real deal accomplished martial artist younger years.
23919,dreamgirls despite fistful tony wins incredibly weak year broadway never one would call jewel crown stage musicals. however not say right cinematic hands could not fleshed polished something worthwhile screen. unfortunately transfers screen basically slavishly faithful version stage hit inherent weaknesses intact. first score never one strong points production film not change factor. lots songs perhaps many? especially memorable. closest come catchy tunes title song one night much acclaimed telling not going less great song dramatic set piece character effie jennifer hudson. film slick technically well produced story characters surprisingly thin lacking resonance. interest opening moments watching jamie foxx svengali like manager manipulate acts top takes back seat latter portion film story conveniently tries cast villain despite right business stand point good majority film. beyonce knowles lovely sings songs perfectly well stuck character basically surface glitz. anika noni rose third member dreamgirls trio literally nothing entire film. eddie murphy acquits well singer obviously based james brown role not especially meaty ultimately little impact. foxx would seem ideal casting seems oddly withdrawn bored. film biggest selling point surely former american idol contestant oscar winner jennifer hudson central role effie white temperamental singer gets booted group makes triumphant closing act return. effie always big problem show movie. film obviously wants feel sorry rather ham handedly takes side never sure character deserves kind devotion. start effie conducts part like obnoxious egotistical self centered diva interested everyone else rather much vested interest group part. booted group unprofessionalism bad attitude charges well founded stage show film seem think effie cut unlimited slack simply great voice. even though film tries soften effie harder edges make likable charges still stand. story becomes manipulative suggesting sympathy unwed mother struggling raise daughter using implication much like talent card motherhood immediately makes behavior excusable. indeed big effort film makes show effie mothering tell us include scene barks daughter unemployment office insists girl father refuse look gainful employment support since singing knows. hands skillful actress gaps could perhaps remedied technique charisma. unfortunately hudson not actress. sings well dialog driven moments not come naturally high emotional moments. effie signature moment aforementioned telling ... number well sung hudson emotionally flat acting department. effie supposed expressing rage desperation predicament hudson comes cabaret performer belting hot number. not quite emotional highlight one expects. latter portion film basically predictable melange events maneuver foxx hudson earlier position allow strut back lord everyone. foxx criminal offenses film undoubtedly par course many struggling record producers film seeming implication coming helped usher disco era rather ridiculous not mention pretentious condescending particularly coming film depth puddle. end result faithful rendition stage hit drained emotion energy anything described dynamic.
6390,average film acting partly spoiled completely predictable story line. even music chosen words fit action every time. scent pleasantville camp hangs around flick. period piece accurate not. depiction tragedy company towns lack upward mobility sketchy moving. chris cooper turns first class performance howard coal miner daddy.
33627,devil dog sets heart racing. brilliantly paced ending comes like bolt blue plunges centre. never look dog way. fact start thinking put priest! fantastic!
49304,untidy man known bill lives small dreary flat poster marilyn monroe wall typewriter company. man not think anything write. wanders around streets following people see go. maybe give inspiration write. begins follow well dressed man holding bag. follows days. cafe well dressed man sits table opposite side bill inquires bill following. well dressed man says name cobb. cobb surprisingly informs bill burglar even starts take bill houses steal things although cobb insists not go people homes steal. says likes let people know interrupted things take granted. puts knickers another burglary man trousers example.the film told flashbacks times. director used technique greater abundance recent feature memento. bill eventually decides cut hair dress suit advice cobb. meets blonde lady club used date owner bald man dangerous says. see scene hammer used bald man hence men man fingers blonde lady flat. many pieces puzzle director shows us fit place arrive surprising conclusion.
10393,attention spoiler ! many people told planet apes tim burton worst movie apart much weaker original film. decided not see. another friend mine not seen movie yet advised watch spite tim burton movie still tim burton movie. decided found right. clear remake famous film planet apes automatically influenced commercial thinking. still tim burton managed film represent weird playfulness well beetlejuice batman. already fond burton movies hard not like one films even flaws nerve racking monkey squeals dressed apes leading actor could without difficulties replaced anbody else.what film gives us first place answer question result tim burton instructed create remake? first burton would not burton would not refuse call remake start imagining. hand burton knows almost every viewer movie seen first film version starring charlton heston human knows remake not exist without model two films not stop compared. playing comparison every moment film e. g. referencing quotes. concerning story line burton brilliant job answering open questions original first driving whole audience despair destroying wonderful clarity ending movie spoiler leo coming back earth finding inside world seems ruled apes forever. burtonesque answer people expectations hold astonishing shocking ending first planet apes. ending even unexpected astonishing completely confusing disagreeing various planet apes homepages platforms not make sense. not meaning complicated one becomes ineffective. tim burton playing cruel games grin well. burton fans sure like others may feel betrayed complain sort manierism. well not think producers ever ask burton direct remakeagain
39611,disappointed movie. familiar case read not mark fuhrman book also far superior wealth evil true story murder martha moxley america richest community timothy dumas. anyone watches murder greenwich aware watching mark fuhrman story not martha moxley story. film nothing ego trip fuhrman. watch character strut around second coming yes even ogled women. actors playing kids look way old roles flashbacks totally unconvincing. hero story martha family mother dorothy brother john. kept case alive two decades fuhrman walked order make name. martha deserve true story told.
17235,... least first half. started three buddies navy concentrated naval action scenes would much better tighter film. second half film worth especially action sequences close shots early th century ships like dull toothache getting. also not watch film ginger rogers. important role small one.the film starts showing three new york city buddies working tourist trade also good natured competition hand sally ginger rogers singing candy salesgirl along avenue. world war breaks three buddies seem completely indifferent struggle yet enlist navy anyways. one three least industry civilian bill boyd baltimore winds commanding officer two robert armstrong dutch james gleason skeets. make matters complex sally fallen love one three not chance tell three sail war.the film little interesting board ship mainly close shots ship also chemistry among three buddies believable. however james gleason age looks bit long tooth swabby especially sign enlistment office said eligible.one real obvious flaw film made believe everything outside naval scenes slapped together minimum care costume design say lack. scenes new york prior wwi everyone dressed fashions everyone driving cars effort taken bring film period.in conclusion watch scenes ginger rogers last minutes involving naval suicide mission seen everything worth seeing. rest padding.
2331,saw commercials thinking nick nite done! taking fresh prince slots. well still love fresh prince. george lopez surprisingly good show. love not stereotypical benny. carmen pretty good character really funny see stupid overemotional sometimes. feel bad guy plays max looks much younger actually! max fun character acted well. yeah angie little stereotypical funny moments. ha ha george big head! nah really good. funny show! definitely often home improvement.
37453,long period space looking remains planet krypton superman brandon routh returns earth. misses lois lane kate bosworth got married son richard white james marsden. meanwhile lex luthor kevin spacey plots evil plan using crystals stole fortress solitude create new land submerge usa.after many delightful movies superman unforgettable christopher reeve tv shows like lois clark teri hatcher smallville great expectation created return superman bryan singer version. unfortunately awful story long boring many unnecessary parts lack emotion overrated imdb. addition romance lois lane superman something shamefully ridiculous. twenty two years old actress kate bosworth wrongly miscast playing role mature reporter experienced mother five years old boy. brandon routh two years younger tom welling plays teenager clark kent smallville. character parker posey kitty kowalski actually silly caricature. last not least spite terrific lex luthor kevin spacey forty five years old therefore older older rest lead cast. corny conclusion looks like soap opera terrible. vote four.title brazil supermanreturns
25114,stunning blonde natasha henstridge young not grieving widow mansion hill telling story tv reporter monroeville virginia. among community well heeled horsey set suspected involvement death older husband. james brolin trusting babe arms. flashback teledrama made canada based article appeared vanity fair magazine. must true! whatever far romance mystery familiar tale. leggy species star henstridge gold digging hospice nurse? could happen guess. good see brolin sizeable role titchy turn antwone fisher even not make end picture. end picture? not even make beginning picture. flashbacks invented course.
48303,well gave movie. better thirdspace not good beginning far b movies go. really think television series much better job overall special effects character portrayal. let hope producers cast get next series crusade standards b.
44232,love kung fu films not seen movie cheating. movie one kung fu cheapies could recommended fans types film. normally takes die hard fan genre see anything films one! story well told complete. fight scenes great tend end completely bored unlike crouching tiger. throw little mystery torture got one heck movie. see one costs. heck wife even enjoyed it.wu du! of
42054,mr. mrs. smith one not well known early american hitchcock movie. lifeboat wich unfortunately also belongs category underrated masterpiece not movies signed master suspense time early really worth seeing. tell truth not discovering film not really lost. mr. mrs. smith average conventional screwball comedy rather hard find hitchcock touch. maybe catch glimpse shadow wich not much cruelty carole lombard sometime capable well hidden impersonal package vertigo scene two characters trapped top trade fair attraction maybe character mother. ! even hitchcock fan little connect with.and screwball comedies amateur not much none situation exaggerated enough really funny far masterpieces hawks instance. one two scene quite amusing not even funniest hitchcock filmography created comical situations almost movies even psycho could considered full dark humor. really little save movie without annoying anyone maybe hardcore fans hitchcock screwball comedy love carole lombard stays one not well known early american hitchcock movie.
30922,think elisabeth rohm though may try hard not good. guess budget may one could get price. mainly watched performance myron natwick whose work know well.he believable without doubt compelling watch. not screen thing went dead. filmed vancouver. gave creeps assured real life kind funny compassionate man. even said playing role gave creeps.i watch anything elisabeth rohm never. exciting lint law order. maybe nice person actress.
7406,early b entry patriotic category slapped gorgeous young gene tierney ads posters wait good time glimpse riding hollywoodized camel train. previously set george sanders bruce cabot desert guys barely get along must rally face attack. seen sanders many enjoyable cads fun witness rare good guy turn. however bruce cabot allure pretty much mystery base unsubtle comparison always felt would emerged smiling car covered grease sixth grade education. people like em way gene gypsy queen character. action adventure filler tho warned invading locals guns ready sabotage attack brits land final gun battle must lose main character good. feature requires nothing barest attention saturday afternoon programmer made whatever else paired better. almost interesting identifying great supporting cast surprise appearance dorothy dandridge one first roles. two two half stars five. mdm
40925,searched movie years apparently ai not available states bought copy ebay.four young hunters three girlfriends venture woods searching bear apparently killed several campers. find ex vietnam vet gone crazy kills victims using glove long metal finger nails la freddy krueger. soon night falls one girls goes walk brief argument boyfriend gets killed. one group finds body hide tents waiting daylight. sun comes try make fall victim one one.seven bodies not lot gore couple good murders especially girls wouldeaths. guys get killed somewhat bloodless ways blown car shot death knife head. overall infernal trap nice slasher film late. nothing new well acted fast paced pretty ladies. .
39497,anyone seen ali g well prepared full motion picture ali g indahouse although prefer ali g interviewing rich famous brand completely wall comedy definitely entertains start finish big screen too.ridiculous plot ridiculous characters ridiculous script make film riot fans ali g.if seen not like avoid film like plague definitely everybody else watch aiiii!
24108,sarah silverman program similar sarah stand top prejudice not possibly take heart. fact though people get not mean appreciate. polarizing one dimensional show not like minutes may well give. like minutes stay tuned every episode thus far good last.like shows though not perfect. personally love program huge faults. racist songs funny get older lot faster silverman seems realize problem jesus magic well. seems silverman gave quota songs per episode not need exist. not mention lyrics songs writes good music well not.another thing keep mind show reason appeal fans monty python upright citizens brigade etc. nothing like shows. watch monty python day much like show not watch half hour limit time. gets flat fast. repeat value show low second time around episode fairly funny third time opinion boring.still first time around funny. give shot.
25827,not understand bad reviews. believe movie one best puppet master series. made low budget one comprehend special effects acting not spectacular not completely horrible.greg sestero brought lot charisma role andre toulon. lot potential hope see soon. though cinematography not excellent minimal violence gore film lot fun. big puppet master fan grown expect blood gore films series say never bored entire course watching retro puppet master. ever get opportunity see movie not automatically regard unworthy time. give chance. might like.
32495,rented video piano teacher knowing nothing written video box. trepidation films win awards cannes usually good bad. unfortunately one falls latter category. one quarter way found saying loud movie boring. half way saying seen? three quarters mark figured out.in spite literary origins film essentially remake robert altman much earlier better cold day park. although details obviously differ altman work plot driven less character study two films thematically identical. nothing new seen production. every aspect done character spiralling control increasingly self destructive behavior abel ferrara bad lieutenant perverse doomed love culminating operatic near death scene david cronenberg m. butterfly uncommonly brutal sex scenes david lynch blue velvet. hence bemused fact many found film shocking shattering etc. highly derivative film seems made sole purpose making viewers feel uncomfortable clearly succeeded. however largely attribute reaction lack film viewing experience. see enough movies really eventually seen. true saw expurgated r rated version doubt additional scenes would change overall opinion piano teacher. technically film not without merit. good camera work lighting excellent. isabelle huppert creditable performance also helps save waste time. first haneke films seen see expect would opinion ferrara interesting director not nearly genius others make. rating.
32162,movie goofy hell! think written serious film came time film michael cooney said hey let throw humor spice! characters actually slightly developed. oh death sequences best. one thing hate though hairdryer weapons. ?
15124,incredible countless crimes uncovered laid unequivocally doorstep marxism berlin wall gulag archipelago cultural revolution khmer rouge one still finds admirers communist totalitarianism hollywood still making propaganda favor. shows moral depravity hollywood.in particular film psychotic murderer glorified. needless say neither crimes psychotic proclamations included. director actor expect audiences sit seemingly interminable propagandistic film demonstrates tunnel vision regards object worship.
1271,sort movie try imitate. attempting realise something ... flying air almost immediately. would like know would ! great stuff!
28101,ahhh .... makes think back really crazy time facing america. fresh feels good last american virgin comes wolf sheep clothing yet another teenage sex comedy glory days. oh sure sex not think another movie ok fast times ridgemont high really not killing time topless teenage scenes pretty good stuff amongst cleavage.the movie follows three hormonal friends. gary wanting lose virginity rick stud incarnate david overweight not inexperienced try desperately hard make sure gary joins world manhood. funny thing happens way kegger gary falls karen pretty brunette loves bad boys not seem follow sexual conquest david rick facilitate. trouble rick karen get hot heavy karen skips period. gary side goes get abortion gary truly cares. karen dancing film end ... rick. subtract r add necessary.what separates film others think god attempt real drama not parents pulled driveway variety. know? bought it.it not sloppy. not far fetched. gary sees rick dancing karen house party end film actually felt sorry guy. teenage romeo actually believed unrequited love heart broken end sort touched me.so aside actually pretty believable engaging story. oscar worthy? not mile not know would lump let get laid category either. like fast times ridgemont high actually trying true film letting hi jinx fall may.
2731,spooks enjoyable trash featuring well directed sequences ridiculous plots dialogue third rate acting.many described uk version one see similarities. american version shares weak silly plots execution much slicker sexier suspect expensive.some people describe weak comedy gentle comedy. gentle spy story hour exact opposite anything created john le carre.give smiley day.
5541,movie better expected. working movie set short period time damien making film.the gun fire stunt acting came pretty good editing tip.all thou music not great. better music would top film.some music sound like hippie days. damien remember gang violence gangster oldies hip hop would. realistic blood blood out.the casting picked real well.suspectentertaint good job film.the movie brought back fill life style use live. end not always win. history thats was.i adapted movie first time watched it.damien congratulatoins film.
43827,director lesley selander thoroughly routine outdoor yarn yellow tomahawk pits cheyenne against u.s. cavalry leathery tough rory calhoun middle seasoned buckskin clad indian scout lead survivors safety. united artists western lensed color tv print turner classic movies aired inexplicably black white.the action opens adam reed rory calhoun black spurs eluding several indians riding palaver old friend cheyenne chief fire knife lee van cleef good bad ugly killing mind. fire knife warns adam cheyenne braves poised wipe nearby cavalry fort construction violates treaty indians made government. way inform stuck camp commandant major ives warner anderson objective burma! impending indian attack adam discovers beautiful wood nymph seductively treading water lake. katherine kate bolden peggy castle jury another silly women westerns bathe nude middle indian country without care world. castle appears genuinely nude bathing scenes perhaps memorable scene otherwise predictable western. naturally major ives dismisses adam warning fire knife commander realizes somebody raided ammunition dump far outside fort. one many questions richard alan simmons screenplay leaves unanswered trim minute oater. would cavalry bury ammunition secret spot desert rather keep premises fort? sooner made discovery indians attack knock hero leave survivor. attack pair white prospectors rides fort. sawyer peter graves stalag brings partner arrow chest. adam getting hot water help removing arrow greedy sawyer grinds shaft deeper kills helpless partner. later learn sawyer partner struck gold. question dispersal gold also left unanswered heroes survive ordeal. adam fire knife one final pow wow fire knife demands adam hand major ives everybody die. naturally adam refuses indians begin whittle whites. james best supporting role cavalryman gets arrow back efforts. noah beery jr. plays aimable mexican scout pursued sexy indian damsel appropriately named honey bear oscar winning actress rita moreno west side story robert bray lassie fame hand briefly ill fated cavalry officer kate planned marry. biggest surprise unremarkable western shot location kanab utah evil cavalry officer ives slaughtered indian men women children infamous sand creek massacre keeping secret native american! ironically taut bow fire knife gives friendship adam outset hostilities heroic scout uses kill stalwart cheyenne warrior run bullets. yellow tomahawk concludes ambiguous note. survivors reach another outpost fort ellis adam ives furnish respective reports issue army general never learn outcome meeting. artistic ambiguity yet another unanswered question. producer howard w. koch relation casablanca scenarist howard koch. ultimately yellow tomahawk one many pro indian westerns appeared aftermath broken arrow native american viewed noble savage unjustly treated not whites. selander made dozens westerns makes minor western tolerable despite thin characters familiar predicament. calhoun stands average cast always serviceable leading man good looking castle worth watching feminine charms. peter graves plays skunk usual early roles. actually lesley selander satisfactory dramatic version movie year called war paint robert stack. incidentally noah beery jr. rita moreno went become regulars rockford files.
